"","x"
"45978",8.7837
"45979",987.16755
"45980",715.9947
"45981",390.0634
"45982",57.4792
"45983",233.3048
"45984",250.578
"45985",41.63735
"45986",72.9583
"45987",375.3149
"45988",169.8907
"45989",128.1274
"45990",221.5539
"45991",429.8127
"45992",207.659
"45993",2.0438
"45994",477.6324
"45995",1667.019
"45996",448.4484
"45997",75.6314
"45998",725.6248
"45999",602.7695
"46000",1.7891
"46001",1.7018
"46002",3.7895
"46003",14.6454
"46004",6.381
"46005",3.7562
"46006",6.8225
"46007",1.67635
"46008",1.9079
"46009",8.6753
"46010",3.8012
"46011",1.8843
"46012",0.0739
"46013",1.8059
"46014",619.87265
"46015",407.7058
"46016",296.2209
"46017",415.0079
"46018",480.09985
"46019",384.1478
"46020",438.77905
"46021",5.3094
"46022",5.4353
"46023",0.37385
"46024",12.7456
"46025",0.8237
"46026",14.8739
"46027",35.1482
"46028",0.68825
"46029",1.71635
"46030",203.6089
"46031",237.8496
"46032",5.23195
"46033",3.0602
"46034",0.0358
"46035",0.6324
"46036",218.9922
"46037",1026.70215
"46038",404.0824
"46039",499.1446
"46040",1312.6084
"46041",600.324
"46042",989.3515
"46043",1422.7532
"46044",689.17125
"46045",548.3644
"46046",629.977
"46047",1018.1898
"46048",120.33755
"46049",972.459
"46050",431.4442
"46051",1165.39995
"46052",995.7277
"46053",1702.4176
"46054",530.0605
"46055",17.4673
"46056",1300.6387
"46057",0
"46058",1.3784
"46059",0
"46060",0.3294
"46061",0.6988
"46062",9.5137
"46063",0.9809
"46064",0.5417
"46065",0.2646
"46066",14.976
"46067",0.3874
"46068",14.5838
"46069",72.358
"46070",0.9453
"46071",0.8912
"46072",3.642
"46073",4.3443
"46074",1.4251
"46075",4.0069
"46076",0.0114
"46077",0.4008
"46078",1.0834
"46079",87.7373
"46080",5.7107
"46081",89.0997
"46082",48.5997
"46083",0.7362
"46084",16.7805
"46085",14.9648
"46086",2.6556
"46087",0
"46088",129.3674
"46089",2.8616
"46090",0.1304
"46091",109.0469
"46092",174.5317
"46093",103.97315
"46094",256.6183
"46095",124.2378
"46096",297.953
"46097",113.3333
"46098",182.7554
"46099",204.7244
"46100",57.291
"46101",91.0946
"46102",18.8963
"46103",899.003
"46104",1695.4848
"46105",880.3559
"46106",29.6849
"46107",0
"46108",0.3212
"46109",0
"46110",0.5822
"46111",0
"46112",0
"46113",1.386
"46114",0
"46115",563.753
"46116",304.9945
"46117",281.0608
"46118",523.34235
"46119",1168.1305
"46120",192.8066
"46121",74.12065
"46122",225.7677
"46123",418.1374
"46124",236.0743
"46125",136.3012
"46126",4.9557
"46127",1025.7336
"46128",705.8917
"46129",391.058
"46130",903.9409
"46131",2473.8713
"46132",404.1596
"46133",594.7666
"46134",551.1751
"46135",653.3182
"46136",1664.8922
"46137",630.4643
"46138",2605.5768
"46139",1115.3098
"46140",11.2058
"46141",2146.7807
"46142",11.943
"46143",49.5535
"46144",104.0602
"46145",76.79025
"46146",49.2673
"46147",41.99405
"46148",70.2412
"46149",20.70405
"46150",68.917
"46151",50.33345
"46152",76.025
"46153",38.9933
"46154",44.1672
"46155",0.79755
"46156",248.3962
"46157",114.2212
"46158",0
"46159",23.349
"46160",1.9074
"46161",0.4841
"46162",45.4696
"46163",0.6541
"46164",0
"46165",8.4194
"46166",25.3036
"46167",300.2987
"46168",2.2355
"46169",2.01215
"46170",80.28015
"46171",211.1262
"46172",313.0254
"46173",318.9897
"46174",576.80715
"46175",334.7647
"46176",330.475
"46177",595.403
"46178",285.46365
"46179",375.2376
"46180",132.33865
"46181",3.492
"46182",411.3873
"46183",334.2362
"46184",423.9829
"46185",445.3588
"46186",429.646
"46187",301.6589
"46188",731.6149
"46189",712.9069
"46190",276.0646
"46191",335.00825
"46192",13.65565
"46193",506.47955
"46194",37.8263
"46195",315.8623
"46196",832.189
"46197",53.9461
"46198",141.0352
"46199",0.2692
"46200",889.7196
"46201",3567.5531
"46202",1936.8583
"46203",3697.3616
"46204",2140.1952
"46205",2875.2777
"46206",4544.3518
"46207",3207.4643
"46208",2909.8561
"46209",624.3873
"46210",2317.34785
"46211",19.4284
"46212",1918.2636
"46213",113.0833
"46214",764.8588
"46215",1349.8723
"46216",7.3322
"46217",150.5639
"46218",481.477
"46219",2163.38105
"46220",1770.6865
"46221",695.9064
"46222",109.3948
"46223",10.9363
"46224",63.608
"46225",13.7462
"46226",453.1248
"46227",129.7364
"46228",119.2252
"46229",737.3926
"46230",775.7396
"46231",267.445
"46232",106.1989
"46233",0.35295
"46234",1594.93905
"46235",567.9071
"46236",1370.5594
"46237",801.10555
"46238",583.0037
"46239",747.1771
"46240",948.8596
"46241",864.2911
"46242",704.5177
"46243",931.3951
"46244",473.3753
"46245",1037.6344
"46246",2.37835
"46247",513.4417
"46248",980.6384
"46249",1578.8202
"46250",1540.9793
"46251",551.8672
"46252",1442.7705
"46253",1495.40715
"46254",1525.4489
"46255",25.0198
"46256",597.27165
"46257",2755.86715
"46258",5029.2394
"46259",2203.4368
"46260",919.2194
"46261",2718.188
"46262",4698.80605
"46263",4131.1649
"46264",3912.0546
"46265",1518.1468
"46266",1867.0588
"46267",2121.9115
"46268",2062.425
"46269",10.3237
"46270",2453.0756
"46271",2465.2403
"46272",1923.6176
"46273",946.5762
"46274",2135.5401
"46275",436.9953
"46276",2078.532
"46277",775.91005
"46278",1147.4901
"46279",1745.48965
"46280",2541.1462
"46281",964.3515
"46282",4172.4138
"46283",1321.6659
"46284",1283.47555
"46285",21.61735
"46286",0
"46287",0
"46288",0
"46289",0.1893
"46290",0
"46291",207.2474
"46292",0
"46293",0
"46294",0
"46295",0
"46296",0
"46297",0
"46298",0.37935
"46299",0
"46300",0
"46301",0.4711
"46302",0.0104
"46303",0
"46304",0
"46305",695.8151
"46306",962.766
"46307",1088.1338
"46308",914.7355
"46309",1282.98275
"46310",374.9839
"46311",2018.3616
"46312",2188.2296
"46313",2504.01125
"46314",1232.83125
"46315",32.5616
"46316",960.9967
"46317",600.2104
"46318",16.81775
"46319",1646.4355
"46320",537.3719
"46321",426.4216
"46322",272.2298
"46323",2265.3864
"46324",164.1061
"46325",260.39405
"46326",284.7839
"46327",275.3436
"46328",379.334
"46329",335.8675
"46330",388.3592
"46331",351.9103
"46332",1.4005
"46333",98.175
"46334",14072.4536
"46335",256.6024
"46336",193.9649
"46337",731.3916
"46338",1074.1372
"46339",2110.5413
"46340",782.4961
"46341",1629.3782
"46342",335.5897
"46343",85.02685
"46344",0
"46345",0
"46346",0
"46347",0
"46348",0
"46349",0
"46350",0
"46351",0
"46352",0
"46353",0
"46354",5980.4507
"46355",0
"46356",0
"46357",0.0568
"46358",0
"46359",1221.4253
"46360",1928.972
"46361",538.1685
"46362",1774.9864
"46363",2183.4623
"46364",972.1483
"46365",14.2952
"46366",9.3617
"46367",949.7886
"46368",981.6045
"46369",1522.0704
"46370",907.4214
"46371",1625.6645
"46372",1003.3126
"46373",616.9547
"46374",1430.6829
"46375",1166.912
"46376",664.9323
"46377",1029.0524
"46378",1785.02945
"46379",312.78945
"46380",5.561
"46381",792.5551
"46382",809.0397
"46383",0
"46384",0.9611
"46385",85.5181
"46386",0
"46387",1.7194
"46388",3.7736
"46389",10.5554
"46390",6.311
"46391",1.8162
"46392",10.0462
"46393",0.2912
"46394",0.1095
"46395",111.1214
"46396",1.31
"46397",0.16175
"46398",0
"46399",0.25815
"46400",0
"46401",1.0861
"46402",0
"46403",0
"46404",0.3494
"46405",7.335
"46406",0
"46407",1.075
"46408",0
"46409",13.44705
"46410",0.3398
"46411",654.4635
"46412",0.0036
"46413",0.1951
"46414",0
"46415",0
"46416",0.2498
"46417",0.5999
"46418",851.3621
"46419",0
"46420",0.324
"46421",305.186
"46422",0.1686
"46423",0.8378
"46424",5.0393
"46425",864.4685
"46426",2528.8413
"46427",246.932
"46428",1586.5203
"46429",3057.1131
"46430",376.3563
"46431",3569.98225
"46432",2554.9849
"46433",395.7435
"46434",352.3533
"46435",1236.5428
"46436",1885.32545
"46437",4360.0862
"46438",1682.0527
"46439",1092.50555
"46440",2615.6619
"46441",31.5108
"46442",1223.4974
"46443",2410.8352
"46444",641.248
"46445",469.1805
"46446",422.4673
"46447",737.8698
"46448",538.1832
"46449",605.042
"46450",457.3383
"46451",677.7231
"46452",679.3478
"46453",11.26245
"46454",429.7307
"46455",1909.0596
"46456",1635.6752
"46457",1589.4567
"46458",1286.5757
"46459",801.1104
"46460",1170.7579
"46461",1303.26
"46462",1262.8344
"46463",1258.0816
"46464",1048.7463
"46465",9.91385
"46466",734.9887
"46467",852.8218
"46468",746.2373
"46469",674.0506
"46470",403.6838
"46471",342.2351
"46472",268.0358
"46473",461.28005
"46474",793.375
"46475",505.0947
"46476",8.16165
"46477",241.4748
"46478",565.446
"46479",495.1778
"46480",758.30875
"46481",1191.1994
"46482",147.0043
"46483",547.72045
"46484",477.9202
"46485",1744.0054
"46486",1.73355
"46487",230.9708
"46488",140.0406
"46489",679.4293
"46490",473.41755
"46491",286.0577
"46492",325.756
"46493",75.03475
"46494",430.4124
"46495",2193.8346
"46496",720.3715
"46497",213.3673
"46498",70.0157
"46499",1124.5503
"46500",124.7471
"46501",11.2924
"46502",325.0267
"46503",1312.2095
"46504",737.2317
"46505",636.46325
"46506",513.6785
"46507",256.0166
"46508",631.0088
"46509",1317.4043
"46510",243.271
"46511",1.80225
"46512",254.6616
"46513",122.0987
"46514",5.331
"46515",18.7344
"46516",40.3066
"46517",436.0859
"46518",20.9257
"46519",0
"46520",3.6364
"46521",17.0528
"46522",53.4577
"46523",18.1917
"46524",290.0367
"46525",45.9213
"46526",0.1164
"46527",2.7943
"46528",0.4515
"46529",5.9682
"46530",0
"46531",0
"46532",0.3823
"46533",0
"46534",0
"46535",0
"46536",0
"46537",19.5493
"46538",0
"46539",0
"46540",0
"46541",0
"46542",3.4457
"46543",14.1137
"46544",24.5676
"46545",0
"46546",15.0154
"46547",12.08855
"46548",1.1513
"46549",4.3443
"46550",1.2938
"46551",1.30515
"46552",0.06495
"46553",0.4515
"46554",1845.1824
"46555",1174.8768
"46556",593.5949
"46557",1394.2857
"46558",1744.7847
"46559",18110.6719
"46560",1057.1693
"46561",3476.5714
"46562",1627.05635
"46563",4263.1007
"46564",912.677
"46565",4.321
"46566",1659.5745
"46567",1.5856
"46568",0
"46569",0
"46570",0
"46571",0.4003
"46572",0
"46573",0.0213
"46574",0
"46575",0
"46576",0
"46577",0.31825
"46578",0
"46579",0
"46580",0
"46581",0
"46582",0
"46583",0
"46584",0
"46585",0
"46586",0
"46587",0
"46588",0
"46589",0
"46590",0
"46591",0
"46592",0.4016
"46593",1.8489
"46594",5.24515
"46595",16.7845
"46596",33.6456
"46597",0.133
"46598",1.1273
"46599",0
"46600",0
"46601",0
"46602",0
"46603",0
"46604",0
"46605",0
"46606",0
"46607",1643.6871
"46608",1174.6668
"46609",219.057
"46610",1921.06265
"46611",1272.3112
"46612",6899.4614
"46613",2125.4412
"46614",23.52335
"46615",66.9779
"46616",412.7168
"46617",136.14045
"46618",46.4344
"46619",343.5523
"46620",168.8919
"46621",16.0594
"46622",78.7573
"46623",155.4208
"46624",69.5038
"46625",26.5856
"46626",94.8488
"46627",0.7942
"46628",2.0054
"46629",16.4993
"46630",14.9182
"46631",0.34315
"46632",0
"46633",4.6154
"46634",38.0125
"46635",0.3957
"46636",0.4008
"46637",1.5448
"46638",371.4502
"46639",360.46395
"46640",623.5714
"46641",2177.1944
"46642",416.2368
"46643",254.8853
"46644",150.6337
"46645",158.1353
"46646",1492.0906
"46647",2520.15895
"46648",209.68705
"46649",418.4258
"46650",824.3585
"46651",4.20095
"46652",0.101
"46653",150.0904
"46654",5.0255
"46655",583.224
"46656",279.9217
"46657",724.83655
"46658",1192.75045
"46659",422.779
"46660",954.4613
"46661",405.6065
"46662",1719.55385
"46663",2283.52155
"46664",610
"46665",737.37625
"46666",640.625
"46667",710.562
"46668",19.555
"46669",1.5058
"46670",427.9767
"46671",909.1511
"46672",156.8682
"46673",33.6323
"46674",68.4774
"46675",800.26
"46676",127.1729
"46677",65.90125
"46678",200.6415
"46679",80.0377
"46680",2.3018
"46681",4.0102
"46682",6.64995
"46683",190.77335
"46684",0.3786
"46685",6.7687
"46686",27.90405
"46687",71.7716
"46688",5.47435
"46689",54.3466
"46690",2.0752
"46691",20.7086
"46692",1093.176
"46693",43.2719
"46694",212.911
"46695",534.0458
"46696",101.0383
"46697",157.39355
"46698",125.3154
"46699",329.121
"46700",187.0758
"46701",127.9596
"46702",1387.2967
"46703",420.6737
"46704",141.2008
"46705",768.87335
"46706",114.73935
"46707",438.4337
"46708",360.0326
"46709",299.10895
"46710",1.3942
"46711",0
"46712",0.274
"46713",0
"46714",0.7873
"46715",0
"46716",0
"46717",0
"46718",0.0108
"46719",2473.5729
"46720",3415.0722
"46721",2522.65165
"46722",3324.7387
"46723",2912.6145
"46724",3282.8571
"46725",2206.6195
"46726",2796.3617
"46727",3378.0992
"46728",2902.2708
"46729",28.33925
"46730",4.6476
"46731",0.8013
"46732",37.3325
"46733",0.2673
"46734",0.3026
"46735",27.2716
"46736",0.9111
"46737",3.99835
"46738",2.0064
"46739",112.4084
"46740",1.6618
"46741",0.3367
"46742",0.0889
"46743",18.5102
"46744",257.4178
"46745",284.10255
"46746",204.4187
"46747",299.6826
"46748",142.9146
"46749",218.3472
"46750",376.4281
"46751",148.5897
"46752",131.0081
"46753",1.7592
"46754",3465.0218
"46755",9019.2308
"46756",4246.0118
"46757",3186.53035
"46758",2526.3694
"46759",2001.4866
"46760",2030.6655
"46761",2607.3563
"46762",5785.50585
"46763",3136.5834
"46764",10060.8558
"46765",2693.81785
"46766",10.2673
"46767",3398.15745
"46768",15819.8745
"46769",1392.3752
"46770",2191.26185
"46771",1272.6632
"46772",1630.0067
"46773",48.5767
"46774",2.1959
"46775",11.6128
"46776",18.0839
"46777",13.1579
"46778",466.7401
"46779",7.331
"46780",1.0115
"46781",0.0485
"46782",1242.7111
"46783",1161.82355
"46784",1327.43665
"46785",1222.138
"46786",1438.5532
"46787",618.1102
"46788",663.9271
"46789",8.3964
"46790",740.30725
"46791",341.7958
"46792",856.3107
"46793",316.843
"46794",736.8993
"46795",384.0251
"46796",11.1848
"46797",876.8197
"46798",454.6392
"46799",366.9492
"46800",472.5155
"46801",913.1484
"46802",1684.3882
"46803",1049.01625
"46804",1284.9922
"46805",163.9475
"46806",582.4392
"46807",4.42425
"46808",221.6704
"46809",199.7886
"46810",615.18155
"46811",60.3285
"46812",292.4082
"46813",621.1632
"46814",95.7215
"46815",514.6014
"46816",142.6209
"46817",112.6952
"46818",351.4056
"46819",842.32395
"46820",251.697
"46821",151.026
"46822",461.1413
"46823",6.1525
"46824",360.7223
"46825",534.4891
"46826",1426.8423
"46827",1776.9444
"46828",1788.2292
"46829",1673.52775
"46830",1213.19
"46831",1592.40495
"46832",1230.4375
"46833",1881.6182
"46834",751.51905
"46835",9.6973
"46836",623.8825
"46837",553.1042
"46838",914.23935
"46839",777.09585
"46840",134.5782
"46841",749.2841
"46842",1183.7841
"46843",596.73555
"46844",678.6733
"46845",522.1996
"46846",865.0557
"46847",995.2607
"46848",6.3114
"46849",447.4355
"46850",490.6376
"46851",537.998
"46852",135.8108
"46853",314.4829
"46854",378.91145
"46855",492.30315
"46856",404.433
"46857",301.9886
"46858",4.15805
"46859",404.9716
"46860",306.2295
"46861",0.31725
"46862",0
"46863",81.59
"46864",3.8241
"46865",63.78015
"46866",0.5474
"46867",301.5096
"46868",0
"46869",9.7196
"46870",2.1279
"46871",16.7364
"46872",10.3632
"46873",44.2708
"46874",19.493
"46875",12.5595
"46876",19.569
"46877",9.8619
"46878",21.20905
"46879",10.808
"46880",37.1979
"46881",41.6042
"46882",4.5588
"46883",0.13405
"46884",32.5891
"46885",56.55515
"46886",117.06185
"46887",435.4033
"46888",281.7568
"46889",938.6842
"46890",259.4855
"46891",2207.8775
"46892",411.7647
"46893",623.622
"46894",2625.3055
"46895",269.11755
"46896",6.40065
"46897",416.7228
"46898",201.8738
"46899",25.2175
"46900",170.88985
"46901",16.63585
"46902",218.3942
"46903",33.4241
"46904",117.12655
"46905",147.0165
"46906",108.37
"46907",92.55255
"46908",91.6703
"46909",169.0225
"46910",31.8302
"46911",137.2984
"46912",4.3886
"46913",66.7653
"46914",533.7713
"46915",390.8329
"46916",283.3939
"46917",396.93085
"46918",208.1435
"46919",295.1343
"46920",357.2459
"46921",555.9042
"46922",5.4241
"46923",354.5377
"46924",0
"46925",151.3678
"46926",44.24865
"46927",52.0693
"46928",5.4059
"46929",45.8678
"46930",27.4233
"46931",67.7447
"46932",0.5712
"46933",72.818
"46934",0
"46935",0.3106
"46936",0.274
"46937",0
"46938",13.2718
"46939",0
"46940",0
"46941",0
"46942",0
"46943",0
"46944",0
"46945",0.0529
"46946",119.82575
"46947",250.1953
"46948",168.89465
"46949",69.0642
"46950",222.2949
"46951",49.9976
"46952",0.3178
"46953",1.3778
"46954",0.8584
"46955",0
"46956",0.3287
"46957",1137.59775
"46958",1.31645
"46959",0
"46960",18.6497
"46961",25.5227
"46962",3.37215
"46963",2.3663
"46964",0.0127
"46965",626.38375
"46966",867.619
"46967",504.3224
"46968",355.02015
"46969",1011.4943
"46970",448.7659
"46971",2385.1492
"46972",1211.08305
"46973",683.5514
"46974",911.463
"46975",794.1895
"46976",833.2146
"46977",6.3941
"46978",181.9728
"46979",261.2267
"46980",648.302
"46981",428.3013
"46982",749.74945
"46983",371.3458
"46984",257.88715
"46985",383.16575
"46986",553.8509
"46987",427.6405
"46988",311.828
"46989",8.6413
"46990",264.87805
"46991",486.2302
"46992",0
"46993",0
"46994",0.3792
"46995",1.4035
"46996",1.9544
"46997",3.0561
"46998",0
"46999",0
"47000",0.0142
"47001",0.5034
"47002",1.9826
"47003",2084.7297
"47004",4.6274
"47005",0.9577
"47006",11.4521
"47007",144.2565
"47008",2.329
"47009",68.8718
"47010",376.03505
"47011",449.3491
"47012",11.8442
"47013",2.75105
"47014",63.2579
"47015",9.7746
"47016",2.8393
"47017",0.6743
"47018",0.0405
"47019",21.2202
"47020",19.6732
"47021",7337.1451
"47022",10830.2253
"47023",1014.08785
"47024",634.7347
"47025",2200.6431
"47026",7477.0117
"47027",63.0479
"47028",17.4396
"47029",5.7672
"47030",0.60055
"47031",0
"47032",0
"47033",0
"47034",0.3882
"47035",0
"47036",0
"47037",355.67505
"47038",174.4315
"47039",294.66925
"47040",399.8599
"47041",348.0021
"47042",437.1909
"47043",291.7823
"47044",436.7516
"47045",303.2854
"47046",219.19775
"47047",3.47185
"47048",404.9702
"47049",977.0992
"47050",423.3431
"47051",598.4872
"47052",184.0622
"47053",1292.918
"47054",772.82405
"47055",1134.0981
"47056",477.74205
"47057",403.1865
"47058",446.7231
"47059",430.8987
"47060",370.9623
"47061",4.8078
"47062",11.9029
"47063",15.101
"47064",151.8242
"47065",655.6948
"47066",1262.9451
"47067",78.0709
"47068",46.7986
"47069",51.0453
"47070",35.6473
"47071",95.7519
"47072",1.19725
"47073",1756.141
"47074",2167.8811
"47075",1294.2626
"47076",1541.57885
"47077",1178.08365
"47078",1589.9252
"47079",1535.2113
"47080",1866.9572
"47081",9.51965
"47082",1202.7088
"47083",0.5034
"47084",605.6053
"47085",1.997
"47086",15.4425
"47087",117.2601
"47088",112.2062
"47089",9929.7436
"47090",2878.4271
"47091",1.0115
"47092",12.5594
"47093",0
"47094",100.6732
"47095",9.4098
"47096",52.8776
"47097",4.2735
"47098",84.474
"47099",74.5647
"47100",688.3474
"47101",0.4071
"47102",0.4935
"47103",145.2704
"47104",6.772
"47105",4582.34195
"47106",3102.3715
"47107",3977.1101
"47108",3444.81505
"47109",5238.84665
"47110",4083.98125
"47111",2676.1607
"47112",3709.566
"47113",5135.7589
"47114",2814.857
"47115",14.4815
"47116",2646.5011
"47117",109.9065
"47118",282.9395
"47119",248.3015
"47120",548.4596
"47121",511.7949
"47122",302.36415
"47123",2.7191
"47124",2583.11415
"47125",2160.2357
"47126",9441.5056
"47127",2546.1498
"47128",1935.8398
"47129",14035.1953
"47130",1177.5337
"47131",2966.27495
"47132",1839.5522
"47133",3036.26635
"47134",4271.3625
"47135",2237.035
"47136",5549.1738
"47137",268.3749
"47138",8.0766
"47139",3551.8534
"47140",2405.4176
"47141",2578.2095
"47142",3.5275
"47143",43.7756
"47144",32.2143
"47145",143.0584
"47146",1.3843
"47147",4.2753
"47148",6.8756
"47149",221.41705
"47150",26.13395
"47151",6.7196
"47152",48.0586
"47153",2.4474
"47154",0.89695
"47155",3.8664
"47156",0
"47157",0
"47158",0
"47159",0
"47160",0
"47161",0
"47162",0
"47163",0
"47164",0
"47165",0.351
"47166",0
"47167",0
"47168",0
"47169",0
"47170",0.26445
"47171",0
"47172",0
"47173",0
"47174",0
"47175",0
"47176",0
"47177",0
"47178",0
"47179",0
"47180",0
"47181",0
"47182",0
"47183",0
"47184",0
"47185",0
"47186",0
"47187",0
"47188",0.0183
"47189",0
"47190",0
"47191",0
"47192",0
"47193",0
"47194",0
"47195",1.0489
"47196",0
"47197",0
"47198",0.2715
"47199",0
"47200",0
"47201",0
"47202",0
"47203",0
"47204",0
"47205",0
"47206",0
"47207",0
"47208",0
"47209",0
"47210",0
"47211",0
"47212",0
"47213",0
"47214",0
"47215",0.26425
"47216",0
"47217",0
"47218",0
"47219",0
"47220",0
"47221",0
"47222",0
"47223",0
"47224",0
"47225",0
"47226",0
"47227",0
"47228",0
"47229",0
"47230",0
"47231",0
"47232",0
"47233",0
"47234",0
"47235",0
"47236",0
"47237",0
"47238",0
"47239",0
"47240",0
"47241",0
"47242",0
"47243",0
"47244",0
"47245",0
"47246",0
"47247",0.5141
"47248",0
